sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.01492297649383545,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.000541985034942627,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.012293219566345215,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04193800687789917,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1176290512084961,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02548396587371826,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.023826301097869873,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.00040721893310546875,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.012532055377960205,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03236711025238037,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.12029808759689331,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.025632202625274658,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.017199218273162842,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.000618278980255127,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.020578384399414062,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.020872652530670166,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.040304481983184814,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.014330506324768066,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.009660661220550537,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.00019663572311401367,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.009917020797729492,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.027165114879608154,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.13925248384475708,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.023972511291503906,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.019574999809265137,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0004553794860839844,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02112799882888794,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02791208028793335,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.17840033769607544,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.053143322467803955,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03679382801055908,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0007918477058410645,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0035144686698913574,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.023250043392181396,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.17477285861968994,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.05605924129486084,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.03912949562072754,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0010322332382202148,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.008105576038360596,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.020676732063293457,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.16643548011779785,3,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.05824846029281616,4,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.03286951780319214,5,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0007491707801818848,6,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0,0,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.02416253089904785,1,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.03906434774398804,2,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.1688631772994995,3,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.024544596672058105,4,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.021146535873413086,5,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0004590749740600586,6,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03820103406906128,1,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04662346839904785,2,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0852208137512207,3,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03798037767410278,4,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03239619731903076,5,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0007724761962890625,6,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.007419764995574951,1,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.015205085277557373,2,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.10353392362594604,3,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.025566577911376953,4,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.024792253971099854,5,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0004506707191467285,6,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.049708545207977295,1,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05794137716293335,2,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.06991541385650635,3,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03823584318161011,4,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.026299893856048584,5,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0008295774459838867,6,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.02683413028717041,1,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.03685498237609863,2,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.12178784608840942,3,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.032025277614593506,4,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.024608373641967773,5,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0006516575813293457,6,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.017614126205444336,1,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.03144007921218872,2,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.053480565547943115,3,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.01753610372543335,4,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.017506062984466553,5,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0004023313522338867,6,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03957688808441162,1,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0469021201133728,2,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.18529921770095825,3,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03750014305114746,4,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.02838999032974243,5,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0005847811698913574,6,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.08039826154708862,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.11247372627258301,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.09025770425796509,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.06152254343032837,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step139000,139000,ablate_zero,"[2, 2]","[0, 1]"
