sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.023722946643829346,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.09271925687789917,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.054132938385009766,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.054259657859802246,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06430268287658691,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.00202256441116333,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.013597726821899414,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.028319597244262695,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02924931049346924,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02702397108078003,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04781901836395264,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0034971237182617188,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.01984429359436035,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04039609432220459,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.044604718685150146,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.049659132957458496,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.07961171865463257,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.005620598793029785,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.023399293422698975,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.07474786043167114,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.08379876613616943,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.08198779821395874,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.21455031633377075,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0063378214836120605,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.025703132152557373,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.06682515144348145,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.08502691984176636,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.08330041170120239,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.19635438919067383,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0034413933753967285,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.018433094024658203,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.04997164011001587,3,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.06567466259002686,4,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07105779647827148,5,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.18205368518829346,6,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0,0,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0023927688598632812,1,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.019579172134399414,2,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.03792011737823486,3,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.02713489532470703,4,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.024750173091888428,5,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.04716593027114868,6,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.003966391086578369,1,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.019999027252197266,2,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.14448463916778564,3,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.11196690797805786,4,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.11309635639190674,5,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.1386978030204773,6,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.003809511661529541,1,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.01986902952194214,2,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.10696053504943848,3,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.08173167705535889,4,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.07542729377746582,5,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.1017417311668396,6,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0031742453575134277,1,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.01986873149871826,2,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.09981697797775269,3,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.10583484172821045,4,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.11243873834609985,5,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.13605111837387085,6,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.003148794174194336,1,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.016141891479492188,2,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.11713242530822754,3,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.08672064542770386,4,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.08131390810012817,5,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.10007834434509277,6,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.004332840442657471,1,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.02576577663421631,2,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.10313665866851807,3,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.06269890069961548,4,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.056254446506500244,5,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0644456148147583,6,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.002899765968322754,1,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.01519787311553955,2,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.10773009061813354,3,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0745270848274231,4,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.08053648471832275,5,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.10969436168670654,6,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0009522438049316406,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.006604015827178955,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04402107000350952,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.03389263153076172,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.043092548847198486,5,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.115237295627594,6,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.0,0,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.0014113187789916992,1,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.007451057434082031,2,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.047312021255493164,3,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.041365087032318115,4,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
It was a gold band.,It was a country band.,band,band,Different Sense,0.054193973541259766,5,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step6000,6000,rescue_copy_step143000,[2],[1]
