sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1491384506225586,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11422973871231079,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1171453595161438,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10931020975112915,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10518574714660645,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10092753171920776,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09783399105072021,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07616358995437622,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06760114431381226,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05759197473526001,20,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05247074365615845,21,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05003267526626587,22,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0785912275314331,23,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11981618404388428,24,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11755973100662231,1,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16232287883758545,2,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.19196093082427979,3,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.22052335739135742,4,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.22805333137512207,5,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2401086688041687,6,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2586127519607544,7,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2277088165283203,8,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18319910764694214,9,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1694927215576172,10,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17596960067749023,11,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13305753469467163,12,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12184923887252808,13,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10888832807540894,14,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10541146993637085,15,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09595662355422974,16,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07899093627929688,17,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060560643672943115,18,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.052744269371032715,19,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0460667610168457,20,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04223603010177612,21,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04026997089385986,22,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05428725481033325,23,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08188146352767944,24,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.054426729679107666,1,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08484536409378052,2,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08146107196807861,3,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10127437114715576,4,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1009630560874939,5,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1503632664680481,6,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1683741807937622,7,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.15528810024261475,8,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.13249963521957397,9,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1234937310218811,10,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.14409440755844116,11,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11018413305282593,12,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11434674263000488,13,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10558515787124634,14,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09837222099304199,15,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08991539478302002,16,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0875011682510376,17,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07150232791900635,18,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06557387113571167,19,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05979055166244507,20,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05462479591369629,21,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05273181200027466,22,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07826822996139526,23,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1267455816268921,24,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06891012191772461,1,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11140447854995728,2,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.13082700967788696,3,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1403680443763733,4,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.15505927801132202,5,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.18967139720916748,6,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2089451551437378,7,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.18301373720169067,8,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.15699243545532227,9,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.14107543230056763,10,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.16519629955291748,11,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.12437117099761963,12,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11933594942092896,13,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.10901010036468506,14,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09742069244384766,15,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08484667539596558,16,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07317197322845459,17,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05664294958114624,18,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.050183236598968506,19,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.047638118267059326,20,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04453998804092407,21,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04384118318557739,22,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.057621002197265625,23,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08696085214614868,24,2.80952381,7,7,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09301644563674927,1,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12292581796646118,2,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.13158667087554932,3,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.16100066900253296,4,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1526605486869812,5,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17779922485351562,6,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17246299982070923,7,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.14811968803405762,8,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11523127555847168,9,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09506338834762573,10,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10490679740905762,11,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07792830467224121,12,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07499921321868896,13,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06896215677261353,14,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06169867515563965,15,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05862778425216675,16,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04625028371810913,17,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03555452823638916,18,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.030743837356567383,19,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.027665793895721436,20,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.025837719440460205,21,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02466452121734619,22,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03299582004547119,23,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04490160942077637,24,3.9,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07423073053359985,1,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11008065938949585,2,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11348652839660645,3,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.13537347316741943,4,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1342131495475769,5,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1530269980430603,6,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.16241008043289185,7,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.14633548259735107,8,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11582207679748535,9,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11185365915298462,10,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11480283737182617,11,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08443647623062134,12,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08306968212127686,13,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07058000564575195,14,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06278705596923828,15,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.057368576526641846,16,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.052100956439971924,17,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04023408889770508,18,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03542602062225342,19,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.031553685665130615,20,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0285913348197937,21,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.026934027671813965,22,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.039732158184051514,23,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06707614660263062,24,3.764705882,6,7,1,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,405334016,EleutherAI/pythia-410m,step143000,143000,ablate_copy_step1,[0],[5]
