sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a humane act.,act,act,Same Sense,1.1037904590338599e-08,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.011654782845064271,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02763804614414489,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11804578951063982,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.047408458576485235,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.030623216307457346,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0018606083586959477,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,1.1037904590338599e-08,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0218745779122117,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03241116595123372,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.20383589463753693,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08101654441829653,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.041165892936331105,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0029248047834967705,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,6.408769515076074e-09,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.014368395629563824,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.012052900412152234,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0666989408503107,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.015491954368608507,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.014754127619547641,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0007733846903088537,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,6.408769515076074e-09,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.006915120497332783,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.02183269040197,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.21038313917709528,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.02610188336050101,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.028762445148069693,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.001507975944791573,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,6.408769515076074e-09,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.016988011170980033,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03399620728021735,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.16403099104931784,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04582618993024001,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03441578806454959,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0015992218656623036,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,6.408769515076074e-09,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.003189897170185918,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.029042954065237492,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.1772211175358338,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04199065767709864,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.037997572880145714,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0021117829207892846,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,6.408769515076074e-09,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.00538552459981867,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.028644444539555503,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.12764178966916317,3,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.04101015184794721,4,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.025218265157099462,5,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0013200874810094243,6,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,6.408769515076074e-09,0,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.020010236064027742,1,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.03424609543568524,2,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.264591111258367,3,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.035522469787823696,4,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0351836569037165,5,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0019329802701637533,6,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,1.0148550333433093e-08,0,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.042623412303089525,1,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.06960357109032511,2,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.2827983373412286,3,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04995442384382165,4,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.049666812621812495,5,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.003069147134302841,6,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,1.0148550333433093e-08,0,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.005585972152373664,1,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.021795094988882324,2,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.17640302419103493,3,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.030669325055477814,4,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0331690653776997,5,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0014901558834351514,6,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,1.0148550333433093e-08,0,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.059052661394454975,1,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.08228959597852203,2,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.17985405301845137,3,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05125917143406078,4,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.045159163248853496,5,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0026615067836543993,6,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,1.0148550333433093e-08,0,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0259539978758363,1,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.05195395545855086,2,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.1893126770546223,3,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.03563169125108634,4,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.029339777332402117,5,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0012942007564127334,6,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,1.0148550333433093e-08,0,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.02032743302438389,1,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04457257669931958,2,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.14398682090379955,3,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.03162293312142228,4,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.029962259372195765,5,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0015470111806498155,6,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,1.0148550333433093e-08,0,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0401862172857933,1,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.05927672144885843,2,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.29609799494491684,3,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03238216944734995,4,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03869771163098279,5,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.001995245017560765,6,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,1.603839716590727e-08,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.06098877443928152,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.08502305980660718,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.22002815384631436,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07455563968512724,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.06630563048734806,5,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.004376651877235682,6,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,1.603839716590727e-08,0,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.02613078021154369,1,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.034044214253571625,2,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.16517866763849454,3,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.06809621156928902,4,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.061375484439116,5,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a gold band.,It was a country band.,band,band,Different Sense,0.003004684930236645,6,0.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a rubber band.,It was a jazz band.,band,band,Different Sense,1.603839716590727e-08,0,0.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.09287621381364508,1,0.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.17217974042452744,2,0.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step77000,77000,ablate_zero,[2],[3]
