sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0745192034943134,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0019983311346946087,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011654394512699229,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03607385821782705,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.22755715003139843,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03545650760136909,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.017319029697584698,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00039281491012943537,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018903115310993535,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.043878371951000306,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.23597942816054795,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03619926844792731,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.026154868028164246,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0009076140308417191,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,1.2383241876356976e-08,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.022899963677388224,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.054722693498234,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.23583514660944604,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05996348612573632,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04432809957098627,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0008389938146876608,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,1.2383241876356976e-08,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.011265070320533699,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.024950254045063458,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.19630314464826548,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.059902012954249906,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03394034607261276,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0010951115783394139,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02128066509031512,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.027651356244624115,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.07928463625377702,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.020518109488756098,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.013303217107036969,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.00026618089732655115,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.007073605648573733,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.018804665491856776,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.22028997390881888,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.031019816919176324,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.033376061851722816,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0008877868325457561,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02150761716946814,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.033688377534485614,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.17979313292195176,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05124109478906236,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.028283519045629313,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0006397605707176846,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.002567872837621721,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.023463600679841212,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.21402533477789654,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.053605169225384275,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04540471505291621,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0012925637604362938,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.006473815202730604,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.017199331266884665,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.14855285821745357,3,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.04973084190215393,4,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.02252834640430401,5,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0004971967396444343,6,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0,0,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.02413664784291414,1,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.04957719671778826,2,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.27525150846122415,3,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.030998251441698543,4,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.027044178958531062,5,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0007964883482081131,6,3.272727273,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.036965296094680467,1,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04534385363472848,2,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.2719573963301778,3,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.051308074619747956,4,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.048061521605354596,5,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0011561799574401066,6,1.214285714,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.006454524233681647,1,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.014769560303975027,2,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.16620452231385274,3,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0293242802359992,4,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.03279656396121533,5,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0006317553062737957,6,1.846153846,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05179539919221732,1,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05368238250428403,2,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.21929322200533607,3,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.054361564721502886,4,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04147000269243317,5,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0010833431366509272,6,1.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.026162184420954415,1,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.030804521765207427,2,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.1501652140695927,3,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.04218610181390259,4,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.027136522486584713,5,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0005990052745372676,6,2.181818182,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.01748390795601773,1,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.024808039415816663,2,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.13500436196826548,3,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.02464635585410213,4,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.028516449065612237,5,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0004548554769771007,6,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03764793603104011,1,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.04000345670277017,2,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.3141744853663103,3,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.036053967581572866,4,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.032818025969377884,5,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0007513762115509692,6,3.466666667,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07171803101516772,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.10226283461089836,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.21737693499695787,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.08824913460653805,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,"[2, 2]","[3, 2]"
